MatchID|Team1|mean_PTS_t1|mean_STL_t1|mean_AST_t1|mean_DBPM_t1|mean_BPM_t1|mean_VORP_t1|HAteam01|Team2|mean_PTS_t2|mean_STL_t2|mean_AST_t2|mean_DBPM_t2|mean_BPM_t2|mean_VORP_t2|HAteam02
400489222|san_antonio_spurs|8.505123|0.658566|2.041759|0.243681|0.189777|1.296046|away|utah_jazz|6.869512|0.496615|1.138570|-0.507302|-1.953525|0.355298|home
400489223|houston_rockets|8.831868|0.801068|1.868651|0.674697|0.564118|1.065831|away|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|home
400489224|minnesota_timberwolves|10.279000|0.884548|2.481024|-0.631941|-0.760826|0.585682|away|memphis_grizzlies|8.823855|0.684359|1.871630|-0.238302|-0.978838|0.732410|home
400489225|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|away|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|home
400489226|orlando_magic|7.362037|0.564815|1.413889|-0.362847|-2.331481|0.171296|away|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|home
400489227|new_orleans_pelicans|9.135455|0.717121|2.113636|-1.016905|-1.748831|0.403182|away|denver_nuggets|8.532766|0.639158|1.974908|-0.910971|-1.660055|0.543315|home
400489228|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|away|phoenix_suns|5.628333|0.534524|1.305476|-0.588668|-2.554674|0.263823|home
400489229|detroit_pistons|10.619028|0.916667|2.148333|-0.180694|-0.452639|1.068889|away|indiana_pacers|8.642753|0.597980|1.640859|-0.085417|-1.244325|0.775218|home
400489230|los_angeles_lakers|9.415258|0.553530|1.736612|-0.808165|-2.120764|0.590397|away|atlanta_hawks|8.754703|0.631070|1.750580|-0.771333|-1.708107|0.941893|home
400489231|minnesota_timberwolves|10.279000|0.884548|2.481024|-0.631941|-0.760826|0.585682|away|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|home
400489232|philadelphia_76ers|6.182292|0.470833|1.196875|0.011667|-1.461667|0.192083|away|brooklyn_nets|10.682714|0.714269|2.514285|-0.383636|-1.118249|1.263514|home
400489233|utah_jazz|6.869512|0.496615|1.138570|-0.507302|-1.953525|0.355298|away|miami_heat|11.919247|0.893870|2.374457|0.641382|1.318160|2.206140|home
400489234|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|away|new_york_knicks|12.376682|0.997992|2.554957|-0.143007|-0.196748|0.950997|home
400489235|orlando_magic|7.362037|0.564815|1.413889|-0.362847|-2.331481|0.171296|away|chicago_bulls|9.740298|0.708409|2.192187|0.447315|-0.434859|1.082394|home
400489236|san_antonio_spurs|8.833328|0.656002|1.975092|0.282143|0.387213|1.383225|away|los_angeles_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489237|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|away|charlotte_bobcats|8.732606|0.605604|1.918541|-0.921429|-2.470242|0.250159|home
400489238|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|away|cleveland_cavaliers|10.259127|0.717052|2.021310|-0.344492|-1.337603|0.503663|home
400489239|los_angeles_lakers|9.415258|0.553530|1.736612|-0.808165|-2.120764|0.590397|away|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|home
400489240|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|away|denver_nuggets|8.532766|0.639158|1.974908|-0.910971|-1.660055|0.543315|home
400489241|new_orleans_pelicans|9.135455|0.717121|2.113636|-1.016905|-1.748831|0.403182|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489242|indiana_pacers|8.642753|0.597980|1.640859|-0.085417|-1.244325|0.775218|away|miami_heat|11.919247|0.893870|2.374457|0.641382|1.318160|2.206140|home
400489243|utah_jazz|6.869512|0.496615|1.138570|-0.507302|-1.953525|0.355298|away|orlando_magic|6.723843|0.541551|1.288194|-0.251736|-2.631944|0.095370|home
400489244|charlotte_bobcats|8.732606|0.605604|1.918541|-0.921429|-2.470242|0.250159|away|toronto_raptors|7.818466|0.629808|1.762623|-0.269551|-0.692671|0.462543|home
400489245|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|away|atlanta_hawks|8.754703|0.631070|1.750580|-0.771333|-1.708107|0.941893|home
400489246|detroit_pistons|10.748852|0.919386|2.244737|-0.220486|-0.115764|1.271181|away|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|home
400489247|washington_wizards|7.875334|0.736648|1.830267|0.461690|-1.554078|0.513070|away|brooklyn_nets|10.682714|0.714269|2.514285|-0.383636|-1.118249|1.263514|home
400489248|new_york_knicks|12.160789|0.983777|2.457119|0.114966|-0.161802|0.987688|away|milwaukee_bucks|9.758000|0.764167|2.025667|-0.497949|-1.103923|0.491564|home
400489249|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|away|minnesota_timberwolves|10.279000|0.884548|2.481024|-0.631941|-0.760826|0.585682|home
400489250|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|away|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|home
400489251|san_antonio_spurs|7.802559|0.629079|1.653297|0.409066|0.198110|1.233225|away|phoenix_suns|5.628333|0.534524|1.305476|-0.588668|-2.554674|0.263823|home
400489252|chicago_bulls|9.740298|0.708409|2.192187|0.447315|-0.434859|1.082394|away|houston_rockets|8.831868|0.801068|1.868651|0.674697|0.564118|1.065831|home
400489253|new_orleans_pelicans|9.499167|0.757361|2.020833|-0.773829|-1.411429|0.536250|away|los_angeles_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489254|chicago_bulls|9.740298|0.708409|2.192187|0.447315|-0.434859|1.082394|away|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|home
400489255|san_antonio_spurs|6.324514|0.586772|1.445765|0.319963|-0.320480|0.856302|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489256|brooklyn_nets|10.682714|0.714269|2.514285|-0.383636|-1.118249|1.263514|away|philadelphia_76ers|6.182292|0.470833|1.196875|0.011667|-1.461667|0.192083|home
400489257|utah_jazz|6.869512|0.496615|1.138570|-0.507302|-1.953525|0.355298|away|atlanta_hawks|8.754703|0.631070|1.750580|-0.771333|-1.708107|0.941893|home
400489258|milwaukee_bucks|9.758000|0.764167|2.025667|-0.497949|-1.103923|0.491564|away|cleveland_cavaliers|8.989127|0.617052|1.721310|-1.394492|-1.927603|0.553663|home
400489259|charlotte_bobcats|8.732606|0.605604|1.918541|-0.921429|-2.470242|0.250159|away|detroit_pistons|10.748852|0.919386|2.244737|-0.220486|-0.115764|1.271181|home
400489260|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|away|miami_heat|11.919247|0.893870|2.374457|0.641382|1.318160|2.206140|home
400489261|houston_rockets|8.831868|0.801068|1.868651|0.674697|0.564118|1.065831|away|indiana_pacers|9.280810|0.626020|1.660793|-0.101923|-1.111108|0.874240|home
400489262|toronto_raptors|8.328339|0.653125|1.817842|-0.300347|-0.771227|0.496921|away|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|home
400489263|phoenix_suns|5.628333|0.534524|1.305476|-0.588668|-2.554674|0.263823|away|denver_nuggets|8.532766|0.639158|1.974908|-0.910971|-1.660055|0.543315|home
400489264|minnesota_timberwolves|10.279000|0.884548|2.481024|-0.631941|-0.760826|0.585682|away|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|home
400489265|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|away|new_york_knicks|12.558328|0.959454|2.499505|-0.004696|-0.176020|0.990528|home
400489265|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|away|new_york_knicks|12.558328|0.959454|2.499505|-0.004696|-0.176020|0.990528|home
400489266|washington_wizards|7.736580|0.725198|1.835931|0.416880|-1.534021|0.460795|away|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|home
400489266|washington_wizards|7.736580|0.725198|1.835931|0.416880|-1.534021|0.460795|away|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|home
400489267|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|home
400489267|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|home
400489268|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|away|orlando_magic|7.266908|0.557850|1.307971|-0.287319|-2.460870|0.189372|home
400489268|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|away|orlando_magic|7.266908|0.557850|1.307971|-0.287319|-2.460870|0.189372|home
400489269|houston_rockets|8.831868|0.801068|1.868651|0.674697|0.564118|1.065831|away|detroit_pistons|10.619028|0.916667|2.148333|-0.180694|-0.452639|1.068889|home
400489269|houston_rockets|8.831868|0.801068|1.868651|0.674697|0.564118|1.065831|away|detroit_pistons|10.619028|0.916667|2.148333|-0.180694|-0.452639|1.068889|home
400489270|cleveland_cavaliers|9.046449|0.615975|1.750063|-1.388939|-1.931688|0.574250|away|chicago_bulls|9.743472|0.713062|2.090723|0.602437|-0.361956|1.129888|home
400489270|cleveland_cavaliers|9.046449|0.615975|1.750063|-1.388939|-1.931688|0.574250|away|chicago_bulls|9.743472|0.713062|2.090723|0.602437|-0.361956|1.129888|home
400489271|philadelphia_76ers|6.182292|0.470833|1.196875|0.011667|-1.461667|0.192083|away|milwaukee_bucks|9.480000|0.746491|1.972281|-0.472578|-1.152551|0.455331|home
400489271|philadelphia_76ers|6.182292|0.470833|1.196875|0.011667|-1.461667|0.192083|away|milwaukee_bucks|9.480000|0.746491|1.972281|-0.472578|-1.152551|0.455331|home
400489272|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|away|san_antonio_spurs|8.833328|0.656002|1.975092|0.282143|0.387213|1.383225|home
400489272|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|away|san_antonio_spurs|8.833328|0.656002|1.975092|0.282143|0.387213|1.383225|home
400489273|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|away|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|home
400489273|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|away|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|home
400489274|new_orleans_pelicans|9.237917|0.748194|1.983333|-0.843829|-1.711429|0.529583|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489274|new_orleans_pelicans|9.237917|0.748194|1.983333|-0.843829|-1.711429|0.529583|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489275|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489275|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489276|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|away|la_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489276|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|away|los_angeles_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489277|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|away|indiana_pacers|9.352709|0.613061|1.627224|-0.070000|-1.112886|0.891876|home
400489277|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|away|indiana_pacers|9.352709|0.613061|1.627224|-0.070000|-1.112886|0.891876|home
400489278|toronto_raptors|7.818466|0.629808|1.762623|-0.269551|-0.692671|0.462543|away|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|home
400489278|toronto_raptors|7.818466|0.629808|1.762623|-0.269551|-0.692671|0.462543|away|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|home
400489279|minnesota_timberwolves|10.858067|0.934048|2.533515|-0.464728|-0.571331|0.655767|away|la_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489279|minnesota_timberwolves|10.858067|0.934048|2.533515|-0.464728|-0.571331|0.655767|away|los_angeles_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489280|milwaukee_bucks|9.480000|0.746491|1.972281|-0.472578|-1.152551|0.455331|away|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|home
400489280|milwaukee_bucks|9.480000|0.746491|1.972281|-0.472578|-1.152551|0.455331|away|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|home
400489281|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|cleveland_cavaliers|9.875444|0.688443|1.955952|0.000598|-1.088357|0.641809|home
400489281|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|cleveland_cavaliers|9.875444|0.688443|1.955952|0.000598|-1.088357|0.641809|home
400489282|new_york_knicks|12.558328|0.959454|2.499505|-0.004696|-0.176020|0.990528|away|orlando_magic|7.266908|0.557850|1.307971|-0.287319|-2.460870|0.189372|home
400489282|new_york_knicks|12.558328|0.959454|2.499505|-0.004696|-0.176020|0.990528|away|orlando_magic|7.266908|0.557850|1.307971|-0.287319|-2.460870|0.189372|home
400489283|indiana_pacers|9.352709|0.613061|1.627224|-0.070000|-1.112886|0.891876|away|brooklyn_nets|10.478904|0.779626|2.770832|-0.442109|-0.942138|1.353098|home
400489283|indiana_pacers|9.352709|0.613061|1.627224|-0.070000|-1.112886|0.891876|away|brooklyn_nets|10.478904|0.779626|2.770832|-0.442109|-0.942138|1.353098|home
400489284|atlanta_hawks|8.683506|0.642511|1.785222|-0.477343|-1.410038|1.028872|away|miami_heat|11.345617|0.821625|2.049435|0.422215|0.504827|1.720307|home
400489284|atlanta_hawks|8.683506|0.642511|1.785222|-0.477343|-1.410038|1.028872|away|miami_heat|11.345617|0.821625|2.049435|0.422215|0.504827|1.720307|home
400489285|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|away|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|home
400489285|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|away|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|home
400489286|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|home
400489286|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|home
400489287|toronto_raptors|8.093851|0.632115|1.739546|-0.295192|-0.864466|0.457415|away|san_antonio_spurs|8.875636|0.675233|2.002015|0.359066|0.514136|1.402456|home
400489287|toronto_raptors|8.093851|0.632115|1.739546|-0.295192|-0.864466|0.457415|away|san_antonio_spurs|8.875636|0.675233|2.002015|0.359066|0.514136|1.402456|home
400489288|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|away|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|home
400489288|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|away|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|home
400489289|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|away|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|home
400489289|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|away|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|home
400489290|new_orleans_pelicans|9.237917|0.748194|1.983333|-0.843829|-1.711429|0.529583|away|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|home
400489290|new_orleans_pelicans|9.237917|0.748194|1.983333|-0.843829|-1.711429|0.529583|away|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|home
400489291|chicago_bulls|9.743472|0.713062|2.090723|0.602437|-0.361956|1.129888|away|brooklyn_nets|10.478904|0.779626|2.770832|-0.442109|-0.942138|1.353098|home
400489291|chicago_bulls|9.743472|0.713062|2.090723|0.602437|-0.361956|1.129888|away|brooklyn_nets|10.478904|0.779626|2.770832|-0.442109|-0.942138|1.353098|home
400489292|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|away|new_york_knicks|12.393750|0.921087|1.949268|0.277526|-0.181946|1.005343|home
400489292|oklahoma_city_thunder|8.538647|0.641197|1.732319|0.017904|-1.466818|1.063157|away|new_york_knicks|12.393750|0.921087|1.949268|0.277526|-0.181946|1.005343|home
400489293|miami_heat|12.600786|0.913870|2.392918|0.495122|0.933686|1.984129|away|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|home
400489293|miami_heat|12.600786|0.913870|2.392918|0.495122|0.933686|1.984129|away|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|home
400489294|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|away|san_antonio_spurs|8.833328|0.656002|1.975092|0.282143|0.387213|1.383225|home
400489294|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|away|san_antonio_spurs|8.833328|0.656002|1.975092|0.282143|0.387213|1.383225|home
400489295|la_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489295|los_angeles_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489296|atlanta_hawks|8.705173|0.669177|1.755222|-0.459298|-1.482218|1.034887|away|cleveland_cavaliers|10.383292|0.721239|2.065852|-0.283676|-1.310635|0.521619|home
400489296|atlanta_hawks|8.705173|0.669177|1.755222|-0.459298|-1.482218|1.034887|away|cleveland_cavaliers|10.383292|0.721239|2.065852|-0.283676|-1.310635|0.521619|home
400489297|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|away|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|home
400489297|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|away|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|home
400489298|san_antonio_spurs|8.833328|0.656002|1.975092|0.282143|0.387213|1.383225|away|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|home
400489298|san_antonio_spurs|8.833328|0.656002|1.975092|0.282143|0.387213|1.383225|away|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|home
400489299|la_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489299|los_angeles_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489300|oklahoma_city_thunder|7.575790|0.560678|1.231539|-0.054563|-1.910714|0.781079|away|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|home
400489300|oklahoma_city_thunder|7.575790|0.560678|1.231539|-0.054563|-1.910714|0.781079|away|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|home
400489301|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|orlando_magic|7.266908|0.557850|1.307971|-0.287319|-2.460870|0.189372|home
400489301|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|orlando_magic|7.266908|0.557850|1.307971|-0.287319|-2.460870|0.189372|home
400489302|milwaukee_bucks|9.393684|0.736667|1.944912|-0.056788|-0.963428|0.507260|away|brooklyn_nets|10.600850|0.781183|2.905681|-0.549346|-0.908468|1.424970|home
400489302|milwaukee_bucks|9.393684|0.736667|1.944912|-0.056788|-0.963428|0.507260|away|brooklyn_nets|10.600850|0.781183|2.905681|-0.549346|-0.908468|1.424970|home
400489303|toronto_raptors|8.328339|0.653125|1.817842|-0.300347|-0.771227|0.496921|away|new_york_knicks|12.393750|0.921087|1.949268|0.277526|-0.181946|1.005343|home
400489303|toronto_raptors|8.328339|0.653125|1.817842|-0.300347|-0.771227|0.496921|away|new_york_knicks|12.393750|0.921087|1.949268|0.277526|-0.181946|1.005343|home
400489304|washington_wizards|7.736580|0.725198|1.835931|0.416880|-1.534021|0.460795|away|minnesota_timberwolves|10.858067|0.934048|2.533515|-0.464728|-0.571331|0.655767|home
400489304|washington_wizards|7.736580|0.725198|1.835931|0.416880|-1.534021|0.460795|away|minnesota_timberwolves|10.858067|0.934048|2.533515|-0.464728|-0.571331|0.655767|home
400489305|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|away|new_orleans_pelicans|8.194583|0.679861|1.751667|-0.640496|-1.863095|0.464583|home
400489305|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|away|new_orleans_pelicans|8.194583|0.679861|1.751667|-0.640496|-1.863095|0.464583|home
400489306|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|away|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|home
400489306|los_angeles_lakers|7.555945|0.473628|1.592004|-1.032470|-3.117292|0.101508|away|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|home
400489307|miami_heat|11.345617|0.821625|2.049435|0.422215|0.504827|1.720307|away|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|home
400489307|miami_heat|11.345617|0.821625|2.049435|0.422215|0.504827|1.720307|away|sacramento_kings|9.644320|0.663766|1.406055|-0.890056|-1.297583|0.341778|home
400489308|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489308|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|away|golden_state_warriors|9.700556|0.799697|2.115657|0.157796|-0.863236|0.958485|home
400489309|cleveland_cavaliers|9.363743|0.686652|1.942544|-1.847586|-2.367778|0.384777|away|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|home
400489309|cleveland_cavaliers|9.363743|0.686652|1.942544|-1.847586|-2.367778|0.384777|away|boston_celtics|8.831940|0.737417|1.409417|-0.091703|-1.758451|0.380005|home
400489310|brooklyn_nets|10.600850|0.781183|2.905681|-0.549346|-0.908468|1.424970|away|indiana_pacers|9.352709|0.613061|1.627224|-0.070000|-1.112886|0.891876|home
400489310|brooklyn_nets|10.600850|0.781183|2.905681|-0.549346|-0.908468|1.424970|away|indiana_pacers|9.352709|0.613061|1.627224|-0.070000|-1.112886|0.891876|home
400489311|new_york_knicks|12.393750|0.921087|1.949268|0.277526|-0.181946|1.005343|away|toronto_raptors|7.818466|0.629808|1.762623|-0.269551|-0.692671|0.462543|home
400489311|new_york_knicks|12.393750|0.921087|1.949268|0.277526|-0.181946|1.005343|away|toronto_raptors|7.818466|0.629808|1.762623|-0.269551|-0.692671|0.462543|home
400489312|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|washington_wizards|7.736580|0.725198|1.835931|0.416880|-1.534021|0.460795|home
400489312|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|washington_wizards|7.736580|0.725198|1.835931|0.416880|-1.534021|0.460795|home
400489313|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|away|atlanta_hawks|8.174266|0.650938|1.670617|-0.772157|-1.964440|0.846835|home
400489313|charlotte_bobcats|8.847067|0.605848|1.967174|-0.921429|-2.470242|0.250159|away|atlanta_hawks|8.174266|0.650938|1.670617|-0.772157|-1.964440|0.846835|home
400489314|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|away|chicago_bulls|10.642704|0.773422|2.183749|0.790958|0.454284|1.321640|home
400489314|dallas_mavericks|11.182587|0.853955|2.202179|0.208837|0.250674|1.280002|away|chicago_bulls|10.642704|0.773422|2.183749|0.790958|0.454284|1.321640|home
400489315|new_orleans_pelicans|8.194583|0.679861|1.751667|-0.640496|-1.863095|0.464583|away|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|home
400489315|new_orleans_pelicans|8.194583|0.679861|1.751667|-0.640496|-1.863095|0.464583|away|houston_rockets|9.101190|0.792824|1.782705|0.614255|0.327795|1.071317|home
400489316|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|away|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|home
400489316|denver_nuggets|8.482076|0.645390|2.023238|-0.932552|-1.619029|0.571333|away|memphis_grizzlies|8.987189|0.717026|1.969630|0.033364|-0.910504|0.744076|home
400489317|minnesota_timberwolves|10.858067|0.934048|2.533515|-0.464728|-0.571331|0.655767|away|milwaukee_bucks|9.393684|0.736667|1.944912|-0.056788|-0.963428|0.507260|home
400489317|minnesota_timberwolves|10.858067|0.934048|2.533515|-0.464728|-0.571331|0.655767|away|milwaukee_bucks|9.393684|0.736667|1.944912|-0.056788|-0.963428|0.507260|home
400489318|philadelphia_76ers|5.906481|0.462963|1.086111|-0.089630|-1.488148|0.170741|away|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|home
400489318|philadelphia_76ers|5.906481|0.462963|1.086111|-0.089630|-1.488148|0.170741|away|phoenix_suns|5.708772|0.538972|1.332080|-0.590943|-2.572596|0.255812|home
400489319|miami_heat|11.102417|0.825625|1.981435|0.364715|0.221494|1.422807|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489319|miami_heat|11.102417|0.825625|1.981435|0.364715|0.221494|1.422807|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489320|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|la_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489320|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|los_angeles_clippers|11.568462|0.878499|2.713151|-0.540974|-0.596889|1.309377|home
400489321|golden_state_warriors|9.819855|0.783527|2.081159|0.240066|-0.843406|0.957805|away|cleveland_cavaliers|9.363743|0.686652|1.942544|-1.847586|-2.367778|0.384777|home
